county_fips,county_name,state,dma_code,dma_name
01001,Autauga,AL,698,MONTGOMERY
01003,Baldwin,AL,686,MOBILE-PENSACOLA
01005,Barbour,AL,522,"COLUMBUS, GA"
01007,Bibb,AL,630,BIRMINGHAM
01009,Blount,AL,630,BIRMINGHAM
01011,Bullock,AL,698,MONTGOMERY
01013,Butler,AL,698,MONTGOMERY
01015,Calhoun,AL,630,BIRMINGHAM
01017,Chambers,AL,522,"COLUMBUS, GA"
01019,Cherokee,AL,630,BIRMINGHAM
01021,Chilton,AL,630,BIRMINGHAM
01023,Choctaw,AL,711,MERIDIAN
01025,Clarke,AL,686,MOBILE-PENSACOLA
01027,Clay,AL,630,BIRMINGHAM
01029,Cleburne,AL,524,ATLANTA
01031,Coffee,AL,606,DOTHAN
01033,Colbert,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01035,Conecuh,AL,686,MOBILE-PENSACOLA
01037,Coosa,AL,630,BIRMINGHAM
01039,Covington,AL,698,MONTGOMERY
01041,Crenshaw,AL,698,MONTGOMERY
01043,Cullman,AL,630,BIRMINGHAM
01045,Dale,AL,606,DOTHAN
01047,Dallas,AL,698,MONTGOMERY
01049,De Kalb,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01051,Elmore,AL,698,MONTGOMERY
01053,Escambia,AL,686,MOBILE-PENSACOLA
01055,Etowah,AL,630,BIRMINGHAM
01057,Fayette,AL,630,BIRMINGHAM
01059,Franklin,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01061,Geneva,AL,606,DOTHAN
01063,Greene,AL,630,BIRMINGHAM
01065,Hale,AL,630,BIRMINGHAM
01067,Henry,AL,606,DOTHAN
01069,Houston,AL,606,DOTHAN
01071,Jackson,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01073,Jefferson,AL,630,BIRMINGHAM
01075,Lamar,AL,673,COLUMBUS-TUPELO-WEST POINT
01077,Lauderdale,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01079,Lawrence,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01081,Lee,AL,522,"COLUMBUS, GA"
01083,Limestone,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01085,Lowndes,AL,698,MONTGOMERY
01087,Macon,AL,698,MONTGOMERY
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01091,Marengo,AL,698,MONTGOMERY
01093,Marion,AL,630,BIRMINGHAM
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01097,Mobile,AL,686,MOBILE-PENSACOLA
01099,Monroe,AL,686,MOBILE-PENSACOLA
01101,Montgomery,AL,698,MONTGOMERY
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE
01105,Perry,AL,698,MONTGOMERY
01107,Pickens,AL,630,BIRMINGHAM
01109,Pike,AL,698,MONTGOMERY
01111,Randolph,AL,524,ATLANTA
01113,Russell,AL,522,"COLUMBUS, GA"
01115,Saint Clair,AL,630,BIRMINGHAM
01117,Shelby,AL,630,BIRMINGHAM
01119,Sumter,AL,711,MERIDIAN
01121,Talladega,AL,630,BIRMINGHAM
01123,Tallapoosa,AL,698,MONTGOMERY
01125,Tuscaloosa,AL,630,BIRMINGHAM
01127,Walker,AL,630,BIRMINGHAM
01129,Washington,AL,686,MOBILE-PENSACOLA
01131,Wilcox,AL,698,MONTGOMERY
01133,Winston,AL,630,BIRMINGHAM
02013,Aleutians East,AK,0,(NON-DMA COUNTIES)
02016,Aleutians West,AK,0,(NON-DMA COUNTIES)
02020,Anchorage,AK,743,ANCHORAGE
02050,Bethel,AK,0,(NON-DMA COUNTIES)
02060,Bristol Bay,AK,0,(NON-DMA COUNTIES)
02068,Denali,AK,0,(NON-DMA COUNTIES)
02070,Dillingham,AK,0,(NON-DMA COUNTIES)
02090,Fairbanks North Star,AK,745,FAIRBANKS
02100,Haines,AK,0,(NON-DMA COUNTIES)
02110,Juneau,AK,747,JUNEAU
02122,Kenai Peninsula,AK,743,ANCHORAGE
02130,Ketchikan Gateway,AK,0,(NON-DMA COUNTIES)
02150,Kodiak Island,AK,0,(NON-DMA COUNTIES)
02164,Lake and Peninsula,AK,0,(NON-DMA COUNTIES)
02170,Matanuska Susitna,AK,743,ANCHORAGE
02180,Nome,AK,0,(NON-DMA COUNTIES)
02185,North Slope,AK,0,(NON-DMA COUNTIES)
02188,Northwest Arctic,AK,0,(NON-DMA COUNTIES)
02201,Prince Wales Ketchikan,AK,0,(NON-DMA COUNTIES)
02220,Sitka,AK,0,(NON-DMA COUNTIES)
02232,Skagway Hoonah Angoon,AK,0,(NON-DMA COUNTIES)
02240,Southeast Fairbanks,AK,0,(NON-DMA COUNTIES)
02261,Valdez Cordova,AK,0,(NON-DMA COUNTIES)
02270,Wade Hampton,AK,0,(NON-DMA COUNTIES)
02280,Wrangell Petersburg,AK,0,(NON-DMA COUNTIES)
02282,Yakutat,AK,0,(NON-DMA COUNTIES)
02290,Yukon Koyukuk,AK,0,(NON-DMA COUNTIES)
04001,Apache,AZ,790,ALBUQUERQUE-SANTA FE
04003,Cochise,AZ,789,TUCSON-SIERRA VISTA
04005,Coconino,AZ,753,PHOENIX
04007,Gila,AZ,753,PHOENIX
04009,Graham,AZ,753,PHOENIX
04011,Greenlee,AZ,753,PHOENIX
04012,La Paz,AZ,753,PHOENIX
04013,Maricopa,AZ,753,PHOENIX
04015,Mohave,AZ,753,PHOENIX
04017,Navajo,AZ,753,PHOENIX
04019,Pima,AZ,789,TUCSON-SIERRA VISTA
04021,Pinal,AZ,753,PHOENIX
04023,Santa Cruz,AZ,789,TUCSON-SIERRA VISTA
04025,Yavapai,AZ,753,PHOENIX
04027,Yuma,AZ,771,YUMA-EL CENTRO
05001,Arkansas,AR,693,LITTLE ROCK-PINE BLUFF
05003,Ashley,AR,628,MONROE-EL DORADO
05005,Baxter,AR,619,"SPRINGFIELD, MO"
05007,Benton,AR,670,FORT SMITH-FAY-SPRNGDL
05009,Boone,AR,619,"SPRINGFIELD, MO"
05011,Bradley,AR,693,LITTLE ROCK-PINE BLUFF
05013,Calhoun,AR,693,LITTLE ROCK-PINE BLUFF
05015,Carroll,AR,619,"SPRINGFIELD, MO"
05017,Chicot,AR,647,GREENWOOD-GREENVILLE
05019,Clark,AR,693,LITTLE ROCK-PINE BLUFF
05021,Clay,AR,734,JONESBORO
05023,Cleburne,AR,693,LITTLE ROCK-PINE BLUFF
05025,Cleveland,AR,693,LITTLE ROCK-PINE BLUFF
05027,Columbia,AR,612,SHREVEPORT
05029,Conway,AR,693,LITTLE ROCK-PINE BLUFF
05031,Craighead,AR,734,JONESBORO
05033,Crawford,AR,670,FORT SMITH-FAY-SPRNGDL
05035,Crittenden,AR,640,MEMPHIS
05037,Cross,AR,640,MEMPHIS
05039,Dallas,AR,693,LITTLE ROCK-PINE BLUFF
05041,Desha,AR,693,LITTLE ROCK-PINE BLUFF
05043,Drew,AR,693,LITTLE ROCK-PINE BLUFF
05045,Faulkner,AR,693,LITTLE ROCK-PINE BLUFF
05047,Franklin,AR,670,FORT SMITH-FAY-SPRNGDL
05049,Fulton,AR,619,"SPRINGFIELD, MO"
05051,Garland,AR,693,LITTLE ROCK-PINE BLUFF
05053,Grant,AR,693,LITTLE ROCK-PINE BLUFF
05055,Greene,AR,734,JONESBORO
05057,Hempstead,AR,612,SHREVEPORT
05059,Hot Spring,AR,693,LITTLE ROCK-PINE BLUFF
05061,Howard,AR,612,SHREVEPORT
05063,Independence,AR,693,LITTLE ROCK-PINE BLUFF
05065,Izard,AR,693,LITTLE ROCK-PINE BLUFF
05067,Jackson,AR,693,LITTLE ROCK-PINE BLUFF
05069,Jefferson,AR,693,LITTLE ROCK-PINE BLUFF
05071,Johnson,AR,670,FORT SMITH-FAY-SPRNGDL
05073,Lafayette,AR,612,SHREVEPORT
05075,Lawrence,AR,734,JONESBORO
05077,Lee,AR,640,MEMPHIS
05079,Lincoln,AR,693,LITTLE ROCK-PINE BLUFF
05081,Little River,AR,612,SHREVEPORT
05083,Logan,AR,670,FORT SMITH-FAY-SPRNGDL
05085,Lonoke,AR,693,LITTLE ROCK-PINE BLUFF
05087,Madison,AR,670,FORT SMITH-FAY-SPRNGDL
05089,Marion,AR,619,"SPRINGFIELD, MO"
05091,Miller,AR,612,SHREVEPORT
05093,Mississippi,AR,640,MEMPHIS
05095,Monroe,AR,693,LITTLE ROCK-PINE BLUFF
05097,Montgomery,AR,693,LITTLE ROCK-PINE BLUFF
05099,Nevada,AR,693,LITTLE ROCK-PINE BLUFF
05101,Newton,AR,619,"SPRINGFIELD, MO"
05103,Ouachita,AR,693,LITTLE ROCK-PINE BLUFF
05105,Perry,AR,693,LITTLE ROCK-PINE BLUFF
05107,Phillips,AR,640,MEMPHIS
05109,Pike,AR,693,LITTLE ROCK-PINE BLUFF
05111,Poinsett,AR,640,MEMPHIS
05113,Polk,AR,693,LITTLE ROCK-PINE BLUFF
05115,Pope,AR,693,LITTLE ROCK-PINE BLUFF
05117,Prairie,AR,693,LITTLE ROCK-PINE BLUFF
05119,Pulaski,AR,693,LITTLE ROCK-PINE BLUFF
05121,Randolph,AR,734,JONESBORO
05123,Saint Francis,AR,640,MEMPHIS
05125,Saline,AR,693,LITTLE ROCK-PINE BLUFF
05127,Scott,AR,670,FORT SMITH-FAY-SPRNGDL
05129,Searcy,AR,693,LITTLE ROCK-PINE BLUFF
05131,Sebastian,AR,670,FORT SMITH-FAY-SPRNGDL
05133,Sevier,AR,612,SHREVEPORT
05135,Sharp,AR,734,JONESBORO
05137,Stone,AR,693,LITTLE ROCK-PINE BLUFF
05139,Union,AR,628,MONROE-EL DORADO
05141,Van Buren,AR,693,LITTLE ROCK-PINE BLUFF
05143,Washington,AR,670,FORT SMITH-FAY-SPRNGDL
05145,White,AR,693,LITTLE ROCK-PINE BLUFF
05147,Woodruff,AR,693,LITTLE ROCK-PINE BLUFF
05149,Yell,AR,693,LITTLE ROCK-PINE BLUFF
06001,Alameda,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06003,Alpine,CA,811,RENO
06005,Amador,CA,862,SACRAMENTO-STOCKTON-MODESTO
06007,Butte,CA,868,CHICO-REDDING
06009,Calaveras,CA,862,SACRAMENTO-STOCKTON-MODESTO
06011,Colusa,CA,862,SACRAMENTO-STOCKTON-MODESTO
06013,Contra Costa,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06015,Del Norte,CA,802,EUREKA
06017,El Dorado,CA,862,SACRAMENTO-STOCKTON-MODESTO
06019,Fresno,CA,866,FRESNO-VISALIA
06021,Glenn,CA,868,CHICO-REDDING
06023,Humboldt,CA,802,EUREKA
06025,Imperial,CA,771,YUMA-EL CENTRO
06027,Inyo,CA,803,LOS ANGELES
06029,Kern,CA,800,BAKERSFIELD
06031,Kings,CA,866,FRESNO-VISALIA
06033,Lake,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06035,Lassen,CA,811,RENO
06037,Los Angeles,CA,803,LOS ANGELES
06039,Madera,CA,866,FRESNO-VISALIA
06041,Marin,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06043,Mariposa,CA,866,FRESNO-VISALIA
06045,Mendocino,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06047,Merced,CA,866,FRESNO-VISALIA
06049,Modoc,CA,868,CHICO-REDDING
06051,Mono,CA,811,RENO
06053,Monterey,CA,828,MONTEREY-SALINAS
06055,Napa,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06057,Nevada,CA,862,SACRAMENTO-STOCKTON-MODESTO
06059,Orange,CA,803,LOS ANGELES
06061,Placer,CA,862,SACRAMENTO-STOCKTON-MODESTO
06063,Plumas,CA,862,SACRAMENTO-STOCKTON-MODESTO
06065,Riverside,CA,803,LOS ANGELES
06067,Sacramento,CA,862,SACRAMENTO-STOCKTON-MODESTO
06069,San Benito,CA,828,MONTEREY-SALINAS
06071,San Bernardino,CA,803,LOS ANGELES
06073,San Diego,CA,825,SAN DIEGO
06075,San Francisco,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06077,San Joaquin,CA,862,SACRAMENTO-STOCKTON-MODESTO
06079,San Luis Obispo,CA,855,SANTA BARBARA-SAN MAR-SAN LUIS OBISPO
06081,San Mateo,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06083,Santa Barbara,CA,855,SANTA BARBARA-SAN MAR-SAN LUIS OBISPO
06085,Santa Clara,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06087,Santa Cruz,CA,828,MONTEREY-SALINAS
06089,Shasta,CA,868,CHICO-REDDING
06091,Sierra,CA,862,SACRAMENTO-STOCKTON-MODESTO
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO
06103,Tehama,CA,868,CHICO-REDDING
06105,Trinity,CA,868,CHICO-REDDING
06107,Tulare,CA,866,FRESNO-VISALIA
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO
06111,Ventura,CA,803,LOS ANGELES
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO
08001,Adams,CO,751,DENVER
08003,Alamosa,CO,751,DENVER
08005,Arapahoe,CO,751,DENVER
08007,Archuleta,CO,751,DENVER
08009,Baca,CO,752,COLORADO SPRINGS-PUEBLO
08011,Bent,CO,752,COLORADO SPRINGS-PUEBLO
08013,Boulder,CO,751,DENVER
08014,Broomfield,CO,751,DENVER
08015,Chaffee,CO,751,DENVER
08017,Cheyenne,CO,751,DENVER
08019,Clear Creek,CO,751,DENVER
08021,Conejos,CO,751,DENVER
08023,Costilla,CO,751,DENVER
08025,Crowley,CO,752,COLORADO SPRINGS-PUEBLO
08027,Custer,CO,752,COLORADO SPRINGS-PUEBLO
08029,Delta,CO,751,DENVER
08031,Denver,CO,751,DENVER
08033,Dolores,CO,751,DENVER
08035,Douglas,CO,751,DENVER
08037,Eagle,CO,751,DENVER
08039,Elbert,CO,751,DENVER
08041,El Paso,CO,752,COLORADO SPRINGS-PUEBLO
08043,Fremont,CO,752,COLORADO SPRINGS-PUEBLO
08045,Garfield,CO,751,DENVER
08047,Gilpin,CO,751,DENVER
08049,Grand,CO,751,DENVER
08051,Gunnison,CO,751,DENVER
08053,Hinsdale,CO,751,DENVER
08055,Huerfano,CO,752,COLORADO SPRINGS-PUEBLO
08057,Jackson,CO,751,DENVER
08059,Jefferson,CO,751,DENVER
08061,Kiowa,CO,752,COLORADO SPRINGS-PUEBLO
08063,Kit Carson,CO,751,DENVER
08065,Lake,CO,751,DENVER
08067,La Plata,CO,790,ALBUQUERQUE-SANTA FE
08069,Larimer,CO,751,DENVER
08071,Las Animas,CO,752,COLORADO SPRINGS-PUEBLO
08073,Lincoln,CO,751,DENVER
08075,Logan,CO,751,DENVER
08077,Mesa,CO,773,GRAND JUNCTION-MONTROSE
08079,Mineral,CO,751,DENVER
08081,Moffat,CO,751,DENVER
08083,Montezuma,CO,790,ALBUQUERQUE-SANTA FE
08085,Montrose,CO,773,GRAND JUNCTION-MONTROSE
08087,Morgan,CO,751,DENVER
08089,Otero,CO,752,COLORADO SPRINGS-PUEBLO
08091,Ouray,CO,751,DENVER
08093,Park,CO,751,DENVER
08095,Phillips,CO,751,DENVER
08097,Pitkin,CO,751,DENVER
08099,Prowers,CO,751,DENVER
08101,Pueblo,CO,752,COLORADO SPRINGS-PUEBLO
08103,Rio Blanco,CO,751,DENVER
08105,Rio Grande,CO,751,DENVER
08107,Routt,CO,751,DENVER
08109,Saguache,CO,751,DENVER
08111,San Juan,CO,751,DENVER
08113,San Miguel,CO,751,DENVER
08115,Sedgwick,CO,751,DENVER
08117,Summit,CO,751,DENVER
08119,Teller,CO,752,COLORADO SPRINGS-PUEBLO
08121,Washington,CO,751,DENVER
08123,Weld,CO,751,DENVER
08125,Yuma,CO,751,DENVER
09001,Fairfield,CT,501,NEW YORK
09003,Hartford,CT,533,HARTFORD-NEW HAVEN
09005,Litchfield,CT,533,HARTFORD-NEW HAVEN
09007,Middlesex,CT,533,HARTFORD-NEW HAVEN
09009,New Haven,CT,533,HARTFORD-NEW HAVEN
09011,New London,CT,533,HARTFORD-NEW HAVEN
09013,Tolland,CT,533,HARTFORD-NEW HAVEN
09015,Windham,CT,533,HARTFORD-NEW HAVEN
10001,Kent,DE,504,PHILADELPHIA
10003,New Castle,DE,504,PHILADELPHIA
10005,Sussex,DE,576,SALISBURY
11001,District of Columbia,DC,511,"WASHINGTON, DC-HAGRSTWN"
12001,Alachua,FL,592,GAINESVILLE
12003,Baker,FL,561,JACKSONVILLE
12005,Bay,FL,656,PANAMA CITY
12007,Bradford,FL,561,JACKSONVILLE
12009,Brevard,FL,534,ORLANDO-DAYTONA BEACH-MELBOURNE
12011,Broward,FL,528,MIAMI-FORT LAUDERDALE
12013,Calhoun,FL,656,PANAMA CITY
12015,Charlotte,FL,571,FORT MYERS-NAPLES
12017,Citrus,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12019,Clay,FL,561,JACKSONVILLE
12021,Collier,FL,571,FORT MYERS-NAPLES
12023,Columbia,FL,561,JACKSONVILLE
12027,De Soto,FL,571,FORT MYERS-NAPLES
12029,Dixie,FL,592,GAINESVILLE
12031,Duval,FL,561,JACKSONVILLE
12033,Escambia,FL,686,MOBILE-PENSACOLA
12035,Flagler,FL,534,ORLANDO-DAYTONA BEACH-MELBOURNE
12037,Franklin,FL,656,PANAMA CITY
12039,Gadsden,FL,530,TALLAHASSEE-THOMASVILLE
12041,Gilchrist,FL,592,GAINESVILLE
12043,Glades,FL,571,FORT MYERS-NAPLES
12045,Gulf,FL,656,PANAMA CITY
12047,Hamilton,FL,530,TALLAHASSEE-THOMASVILLE
12049,Hardee,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12051,Hendry,FL,571,FORT MYERS-NAPLES
12053,Hernando,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12055,Highlands,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12057,Hillsborough,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12059,Holmes,FL,656,PANAMA CITY
12061,Indian River,FL,548,WEST PALM BEACH-FT PIERCE
12063,Jackson,FL,656,PANAMA CITY
12065,Jefferson,FL,530,TALLAHASSEE-THOMASVILLE
12067,Lafayette,FL,530,TALLAHASSEE-THOMASVILLE
12069,Lake,FL,534,ORLANDO-DAYTONA BEACH-MELBOURNE
12071,Lee,FL,571,FORT MYERS-NAPLES
12073,Leon,FL,530,TALLAHASSEE-THOMASVILLE
12075,Levy,FL,592,GAINESVILLE
12077,Liberty,FL,656,PANAMA CITY
12079,Madison,FL,530,TALLAHASSEE-THOMASVILLE
12081,Manatee,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12083,Marion,FL,534,ORLANDO-DAYTONA BEACH-MELBOURNE
12085,Martin,FL,548,WEST PALM BEACH-FT PIERCE
12086,Miami-Dade,FL,528,MIAMI-FORT LAUDERDALE
12087,Monroe,FL,528,MIAMI-FORT LAUDERDALE
12089,Nassau,FL,561,JACKSONVILLE
12091,Okaloosa,FL,686,MOBILE-PENSACOLA
12093,Okeechobee,FL,548,WEST PALM BEACH-FT PIERCE
12095,Orange,FL,534,ORLANDO-DAYTONA BEACH-MELBOURNE
12097,Osceola,FL,534,ORLANDO-DAYTONA BEACH-MELBOURNE
12099,Palm Beach,FL,548,WEST PALM BEACH-FT PIERCE
12101,Pasco,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12103,Pinellas,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12105,Polk,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12107,Putnam,FL,561,JACKSONVILLE
12109,Saint Johns,FL,561,JACKSONVILLE
12111,Saint Lucie,FL,548,WEST PALM BEACH-FT PIERCE
12113,Santa Rosa,FL,686,MOBILE-PENSACOLA
12115,Sarasota,FL,539,TAMPA-ST PETERSBURG-SARASOTA
12117,Seminole,FL,534,ORLANDO-DAYTONA BEACH-MELBOURNE
12119,Sumter,FL,534,ORLANDO-DAYTONA BEACH-MELBOURNE
12121,Suwannee,FL,530,TALLAHASSEE-THOMASVILLE
12123,Taylor,FL,530,TALLAHASSEE-THOMASVILLE
12125,Union,FL,561,JACKSONVILLE
12127,Volusia,FL,534,ORLANDO-DAYTONA BEACH-MELBOURNE
12129,Wakulla,FL,530,TALLAHASSEE-THOMASVILLE
12131,Walton,FL,656,PANAMA CITY
12133,Washington,FL,656,PANAMA CITY
13001,Appling,GA,507,SAVANNAH
13003,Atkinson,GA,525,"ALBANY, GA"
13005,Bacon,GA,507,SAVANNAH
13007,Baker,GA,525,"ALBANY, GA"
13009,Baldwin,GA,503,MACON
13011,Banks,GA,524,ATLANTA
13013,Barrow,GA,524,ATLANTA
13015,Bartow,GA,524,ATLANTA
13017,Ben Hill,GA,525,"ALBANY, GA"
13019,Berrien,GA,525,"ALBANY, GA"
13021,Bibb,GA,503,MACON
13023,Bleckley,GA,503,MACON
13025,Brantley,GA,561,JACKSONVILLE
13027,Brooks,GA,530,TALLAHASSEE-THOMASVILLE
13029,Bryan,GA,507,SAVANNAH
13031,Bulloch,GA,507,SAVANNAH
13033,Burke,GA,520,AUGUSTA
13035,Butts,GA,524,ATLANTA
13037,Calhoun,GA,525,"ALBANY, GA"
13039,Camden,GA,561,JACKSONVILLE
13043,Candler,GA,507,SAVANNAH
13045,Carroll,GA,524,ATLANTA
13047,Catoosa,GA,575,CHATTANOOGA
13049,Charlton,GA,561,JACKSONVILLE
13051,Chatham,GA,507,SAVANNAH
13053,Chattahoochee,GA,522,"COLUMBUS, GA"
13055,Chattooga,GA,524,ATLANTA
13057,Cherokee,GA,524,ATLANTA
13059,Clarke,GA,524,ATLANTA
13061,Clay,GA,522,"COLUMBUS, GA"
13063,Clayton,GA,524,ATLANTA
13065,Clinch,GA,530,TALLAHASSEE-THOMASVILLE
13067,Cobb,GA,524,ATLANTA
13069,Coffee,GA,525,"ALBANY, GA"
13071,Colquitt,GA,525,"ALBANY, GA"
13073,Columbia,GA,520,AUGUSTA
13075,Cook,GA,525,"ALBANY, GA"
13077,Coweta,GA,524,ATLANTA
13079,Crawford,GA,503,MACON
13081,Crisp,GA,525,"ALBANY, GA"
13083,Dade,GA,575,CHATTANOOGA
13085,Dawson,GA,524,ATLANTA
13087,Decatur,GA,530,TALLAHASSEE-THOMASVILLE
13089,Dekalb,GA,524,ATLANTA
13091,Dodge,GA,503,MACON
13093,Dooly,GA,503,MACON
13095,Dougherty,GA,525,"ALBANY, GA"
13097,Douglas,GA,524,ATLANTA
13099,Early,GA,606,DOTHAN
13101,Echols,GA,530,TALLAHASSEE-THOMASVILLE
13103,Effingham,GA,507,SAVANNAH
13105,Elbert,GA,567,GREENVILLE-SPARTANBURG-ASHEVILLE
13107,Emanuel,GA,520,AUGUSTA
13109,Evans,GA,507,SAVANNAH
13111,Fannin,GA,524,ATLANTA
13113,Fayette,GA,524,ATLANTA
13115,Floyd,GA,524,ATLANTA
13117,Forsyth,GA,524,ATLANTA
13119,Franklin,GA,567,GREENVILLE-SPARTANBURG-ASHEVILLE
13121,Fulton,GA,524,ATLANTA
13123,Gilmer,GA,524,ATLANTA
13125,Glascock,GA,520,AUGUSTA
13127,Glynn,GA,561,JACKSONVILLE
13129,Gordon,GA,524,ATLANTA
13131,Grady,GA,530,TALLAHASSEE-THOMASVILLE
13133,Greene,GA,524,ATLANTA
13135,Gwinnett,GA,524,ATLANTA
13137,Habersham,GA,524,ATLANTA
13139,Hall,GA,524,ATLANTA
13141,Hancock,GA,503,MACON
13143,Haralson,GA,524,ATLANTA
13145,Harris,GA,522,"COLUMBUS, GA"
13147,Hart,GA,567,GREENVILLE-SPARTANBURG-ASHEVILLE
13149,Heard,GA,524,ATLANTA
13151,Henry,GA,524,ATLANTA
13153,Houston,GA,503,MACON
13155,Irwin,GA,525,"ALBANY, GA"
13157,Jackson,GA,524,ATLANTA
13159,Jasper,GA,524,ATLANTA
13161,Jeff Davis,GA,507,SAVANNAH
13163,Jefferson,GA,520,AUGUSTA
13165,Jenkins,GA,520,AUGUSTA
13167,Johnson,GA,503,MACON
13169,Jones,GA,503,MACON
13171,Lamar,GA,524,ATLANTA
13173,Lanier,GA,530,TALLAHASSEE-THOMASVILLE
13175,Laurens,GA,503,MACON
13177,Lee,GA,525,"ALBANY, GA"
13179,Liberty,GA,507,SAVANNAH
13181,Lincoln,GA,520,AUGUSTA
13183,Long,GA,507,SAVANNAH
13185,Lowndes,GA,530,TALLAHASSEE-THOMASVILLE
13187,Lumpkin,GA,524,ATLANTA
13189,McDuffie,GA,520,AUGUSTA
13191,McIntosh,GA,507,SAVANNAH
13193,Macon,GA,503,MACON
13195,Madison,GA,524,ATLANTA
13197,Marion,GA,522,"COLUMBUS, GA"
13199,Meriwether,GA,524,ATLANTA
13201,Miller,GA,530,TALLAHASSEE-THOMASVILLE
13205,Mitchell,GA,525,"ALBANY, GA"
13207,Monroe,GA,503,MACON
13209,Montgomery,GA,507,SAVANNAH
13211,Morgan,GA,524,ATLANTA
13213,Murray,GA,575,CHATTANOOGA
13215,Muscogee,GA,522,"COLUMBUS, GA"
13217,Newton,GA,524,ATLANTA
13219,Oconee,GA,524,ATLANTA
13221,Oglethorpe,GA,524,ATLANTA
13223,Paulding,GA,524,ATLANTA
13225,Peach,GA,503,MACON
13227,Pickens,GA,524,ATLANTA
13229,Pierce,GA,561,JACKSONVILLE
13231,Pike,GA,524,ATLANTA
13233,Polk,GA,524,ATLANTA
13235,Pulaski,GA,503,MACON
13237,Putnam,GA,524,ATLANTA
13239,Quitman,GA,522,"COLUMBUS, GA"
13241,Rabun,GA,524,ATLANTA
13243,Randolph,GA,522,"COLUMBUS, GA"
13245,Richmond,GA,520,AUGUSTA
13247,Rockdale,GA,524,ATLANTA
13249,Schley,GA,522,"COLUMBUS, GA"
13251,Screven,GA,507,SAVANNAH
13253,Seminole,GA,530,TALLAHASSEE-THOMASVILLE
13255,Spalding,GA,524,ATLANTA
13257,Stephens,GA,567,GREENVILLE-SPARTANBURG-ASHEVILLE
13259,Stewart,GA,522,"COLUMBUS, GA"
13261,Sumter,GA,522,"COLUMBUS, GA"
13263,Talbot,GA,522,"COLUMBUS, GA"
13265,Taliaferro,GA,520,AUGUSTA
13267,Tattnall,GA,507,SAVANNAH
13269,Taylor,GA,503,MACON
13271,Telfair,GA,503,MACON
13273,Terrell,GA,525,"ALBANY, GA"
13275,Thomas,GA,530,TALLAHASSEE-THOMASVILLE
13277,Tift,GA,525,"ALBANY, GA"
13279,Toombs,GA,507,SAVANNAH
13281,Towns,GA,524,ATLANTA
13283,Treutlen,GA,503,MACON
13285,Troup,GA,524,ATLANTA
13287,Turner,GA,525,"ALBANY, GA"
13289,Twiggs,GA,503,MACON
13291,Union,GA,524,ATLANTA
13293,Upson,GA,524,ATLANTA
13295,Walker,GA,575,CHATTANOOGA
13297,Walton,GA,524,ATLANTA
13299,Ware,GA,561,JACKSONVILLE
13301,Warren,GA,520,AUGUSTA
13303,Washington,GA,503,MACON
13305,Wayne,GA,507,SAVANNAH
13307,Webster,GA,522,"COLUMBUS, GA"
13309,Wheeler,GA,503,MACON
13311,White,GA,524,ATLANTA
13313,Whitfield,GA,575,CHATTANOOGA
13315,Wilcox,GA,503,MACON
13317,Wilkes,GA,520,AUGUSTA
13319,Wilkinson,GA,503,MACON
13321,Worth,GA,525,"ALBANY, GA"
